work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Management Information,Full Time,Data Scientist,93918,USD,93918,United States,100,United States,M
2023,Management Information,Full Time,Data Scientist,51962,USD,51962,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,175000,USD,175000,CA,100,CA,M
2023,Software Engineer,Full Time,Data Analyst,135000,USD,135000,CA,100,CA,M
2023,EN,Full Time,Data Engineer,85000,USD,85000,United States,0,United States,M
2023,EN,Full Time,Data Engineer,65000,USD,65000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,257000,USD,257000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,147000,USD,147000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,222000,USD,222000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Engineer,175000,USD,175000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,203000,USD,203000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,133200,USD,133200,United States,100,United States,M
2023,EN,Full Time,Applied Scientist,213660,USD,213660,United States,0,United States,L
2023,EN,Full Time,Applied Scientist,130760,USD,130760,United States,0,United States,L
2023,Software Engineer,Full Time,Data Engineer,221000,USD,221000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,147000,USD,147000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Quality Analyst,100000,USD,100000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Quality Analyst,80000,USD,80000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,185900,USD,185900,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,129300,USD,129300,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,238000,USD,238000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,156000,USD,156000,United States,100,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,304000,USD,304000,United States,100,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,199000,USD,199000,United States,100,United States,M
2023,Management Information,Full Time,Big Data Engineer,45000,EUR,48289,ES,100,ES,M
2023,Software Engineer,Full Time,Data Engineer,150000,USD,150000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,130000,USD,130000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,110000,USD,110000,United States,100,United States,M
2023,Management Information,Full Time,Data Analyst,90000,USD,90000,United States,0,United States,M
2023,Management Information,Full Time,Data Analyst,75000,USD,75000,United States,0,United States,M
2023,Management Information,Full Time,Research Scientist,161200,GBP,195895,Great Britain ,0,Great Britain ,M
2023,Management Information,Full Time,Research Scientist,84570,GBP,102772,Great Britain ,0,Great Britain ,M
2023,Software Engineer,Full Time,Data Engineer,240000,USD,240000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,183600,USD,183600,United States,0,United States,M
2023,Management Information,Full Time,Data Specialist,130000,USD,130000,United States,0,United States,M
2023,Management Information,Full Time,Data Specialist,80000,USD,80000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,250000,USD,250000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,150000,USD,150000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analytics Manager,160000,USD,160000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analytics Manager,120000,USD,120000,United States,100,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,289076,USD,289076,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,202353,USD,202353,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,145000,USD,145000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,120000,USD,120000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,155000,USD,155000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,106000,USD,106000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,200000,USD,200000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,160000,USD,160000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,157750,USD,157750,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,104650,USD,104650,United States,100,United States,M
2023,Management Information,Full Time,Data Scientist,180000,USD,180000,United States,100,United States,M
2023,Management Information,Full Time,Data Scientist,140000,USD,140000,United States,100,United States,M
2023,EX,Full Time,Data Scientist,200000,USD,200000,United States,0,United States,M
2023,EX,Full Time,Data Scientist,145000,USD,145000,United States,0,United States,M
2023,Management Information,Full Time,Lead Data Analyst,68000,USD,68000,United States,0,United States,L
2023,EN,Full Time,BI Data Engineer,60000,USD,60000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,45000,EUR,48289,ES,0,ES,M
2023,Software Engineer,Full Time,Data Scientist,36000,EUR,38631,ES,0,ES,M
2023,EN,Full Time,Data Engineer,85000,USD,85000,United States,0,United States,M
2023,EN,Full Time,Data Engineer,65000,USD,65000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,125000,USD,125000,United States,0,United States,M
2023,Management Information,Full Time,Data Engineer,90000,USD,90000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,105000,USD,105000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,90000,USD,90000,United States,100,United States,M
2023,Software Engineer,Full Time,Analytics Engineer,179820,USD,179820,United States,0,United States,M
2023,Software Engineer,Full Time,Analytics Engineer,143860,USD,143860,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,135000,USD,135000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,105500,USD,105500,United States,0,United States,M
2023,EN,Full Time,Research Engineer,155000,USD,155000,United States,0,United States,M
2023,EN,Full Time,Research Engineer,125000,USD,125000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,241000,USD,241000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,181000,USD,181000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,252000,USD,252000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,154000,USD,154000,United States,0,United States,M
2023,EX,Full Time,Data Architect,180000,USD,180000,United States,0,United States,M
2023,EX,Full Time,Data Architect,155000,USD,155000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,191765,USD,191765,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,134236,USD,134236,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,175000,USD,175000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,145000,USD,145000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,237000,USD,237000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,145000,USD,145000,United States,100,United States,M
2023,EN,Full Time,Research Engineer,155000,USD,155000,United States,0,United States,M
2023,EN,Full Time,Research Engineer,125000,USD,125000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,80000,USD,80000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,70000,USD,70000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,146000,USD,146000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,75000,USD,75000,United States,0,United States,M
2023,EN,Full Time,Data Analyst,64200,USD,64200,United States,100,United States,M
2023,EN,Full Time,Data Analyst,56100,USD,56100,United States,100,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,170000,USD,170000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,130000,USD,130000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,208450,USD,208450,United States,100,United States,M
2023,Software Engineer,Full Time,Data Analyst,170550,USD,170550,United States,100,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,125000,USD,125000,United States,0,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,100000,USD,100000,United States,0,United States,M
2023,Management Information,Full Time,Data Manager,135000,USD,135000,United States,0,United States,M
2023,Management Information,Full Time,Data Manager,120000,USD,120000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Scientist,200000,USD,200000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,170000,USD,170000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Scientist,171250,USD,171250,IE,0,IE,M
2023,Software Engineer,Full Time,Data Scientist,113750,USD,113750,IE,0,IE,M
2023,Software Engineer,Full Time,Applied Scientist,222200,USD,222200,United States,0,United States,L
2023,Software Engineer,Full Time,Applied Scientist,136000,USD,136000,United States,0,United States,L
2023,Software Engineer,Full Time,Applied Scientist,260000,USD,260000,United States,0,United States,L
2023,Software Engineer,Full Time,Applied Scientist,136000,USD,136000,United States,0,United States,L
2023,Software Engineer,Full Time,Data Analyst,153600,USD,153600,United States,0,United States,M
2023,Software Engineer,Full Time,Data Analyst,100500,USD,100500,United States,0,United States,M
2023,Software Engineer,Full Time,Applied Scientist,205000,USD,205000,United States,100,United States,M
2023,Software Engineer,Full Time,Applied Scientist,184000,USD,184000,United States,100,United States,M
2023,Software Engineer,Full Time,Machine Learning Engineer,115000,USD,115000,CA,100,CA,M
2023,Software Engineer,Full Time,Machine Learning Engineer,95000,USD,95000,CA,100,CA,M
2023,Management Information,Full Time,Data Analyst,182500,USD,182500,United States,0,United States,M
2023,Management Information,Full Time,Data Analyst,121500,USD,121500,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,203100,USD,203100,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,114500,USD,114500,United States,0,United States,M
2023,Management Information,Full Time,Data Analyst,60000,GBP,72914,Great Britain ,0,Great Britain ,M
2023,Management Information,Full Time,Data Analyst,45000,GBP,54685,Great Britain ,0,Great Britain ,M
2023,Software Engineer,Full Time,Data Engineer,252000,USD,252000,United States,0,United States,M
2023,Software Engineer,Full Time,Data Engineer,129000,USD,129000,United States,0,United States,M
2023,EN,Full Time,Data Engineer,92700,USD,92700,United States,100,United States,M
2023,EN,Full Time,Data Engineer,61800,USD,61800,United States,100,United States,M
2023,Software Engineer,Full Time,Data Engineer,160000,USD,160000,United States,100,United States,M
2023,Software Engineer,Full Time,Data Engineer,130000,USD,130000,United States,100,United States,M
